Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
4.020	61.81	95.8948	3.5977	-7.349
4.028	61.90	95.8868	3.5974	-7.314
4.037	61.99	95.8788	3.5971	-7.279
4.045	62.07	95.8708	3.5968	-7.244
4.053	62.16	95.8628	3.5965	-7.209
4.062	62.25	95.8549	3.5962	-7.174
4.070	62.33	95.8470	3.5959	-7.138
4.078	62.42	95.8390	3.5956	-7.103
4.087	62.51	95.8312	3.5953	-7.068
4.095	62.59	95.8233	3.5950	-7.033
4.103	62.68	95.8155	3.5947	-6.998
4.112	62.77	95.8076	3.5944	-6.964
4.120	62.85	95.7998	3.5941	-6.928
4.128	62.94	95.7920	3.5939	-6.892
4.137	63.03	95.7843	3.5936	-6.857
4.145	63.11	95.7765	3.5933	-6.822
4.153	63.20	95.7689	3.5930	-6.787
4.162	63.29	95.7612	3.5927	-6.752
4.170	63.37	95.7535	3.5924	-6.716
4.178	63.46	95.7459	3.5921	-6.681
4.187	63.55	95.7383	3.5918	-6.646
4.195	63.63	95.7307	3.5916	-6.610
4.203	63.72	95.7232	3.5913	-6.575
4.212	63.80	95.7156	3.5910	-6.541
4.220	63.89	95.7081	3.5907	-6.506
4.228	63.98	95.7006	3.5904	-6.471
4.237	64.06	95.6931	3.5901	-6.436
4.245	64.15	95.6857	3.5899	-6.401
4.253	64.23	95.6783	3.5896	-6.367
4.262	64.32	95.6709	3.5893	-6.333
4.270	64.41	95.6635	3.5890	-6.299
4.278	64.49	95.6561	3.5888	-6.265
4.287	64.58	95.6488	3.5885	-6.231
4.295	64.66	95.6415	3.5882	-6.197
4.303	64.75	95.6343	3.5879	-6.162
4.312	64.84	95.6270	3.5877	-6.128
4.320	64.92	95.6198	3.5874	-6.094
4.328	65.01	95.6126	3.5871	-6.060
4.337	65.09	95.6054	3.5869	-6.025
4.345	65.18	95.5983	3.5866	-5.991
4.353	65.27	95.5912	3.5863	-5.956
4.362	65.35	95.5841	3.5861	-5.922
4.370	65.44	95.5770	3.5858	-5.887
4.378	65.52	95.5700	3.5855	-5.853
4.387	65.61	95.5630	3.5853	-5.819
4.395	65.69	95.5560	3.5850	-5.785
4.403	65.78	95.5490	3.5847	-5.751
4.412	65.87	95.5420	3.5845	-5.717
4.420	65.95	95.5350	3.5842	-5.683
4.428	66.04	95.5281	3.5840	-5.649
4.437	66.12	95.5212	3.5837	-5.615
4.445	66.21	95.5142	3.5834	-5.582
4.453	66.29	95.5073	3.5832	-5.549
4.462	66.38	95.5004	3.5829	-5.515
4.470	66.47	95.4935	3.5827	-5.481
4.478	66.55	95.4867	3.5824	-5.448
4.487	66.64	95.4799	3.5821	-5.415
4.495	66.72	95.4731	3.5819	-5.381
4.503	66.81	95.4663	3.5816	-5.348
4.512	66.89	95.4595	3.5814	-5.314
4.520	66.98	95.4528	3.5811	-5.281
4.528	67.07	95.4461	3.5809	-5.247
