Time	Temperature	Weight	Weight	Heat Flow
min	°C	%	mg	mW
4.695	64.09	95.8315	9.5104	-8.544
4.703	64.18	95.8218	9.5094	-8.516
4.712	64.26	95.8121	9.5085	-8.488
4.720	64.35	95.8024	9.5075	-8.460
4.728	64.43	95.7927	9.5065	-8.432
4.737	64.52	95.7830	9.5056	-8.403
4.745	64.60	95.7733	9.5046	-8.374
4.753	64.69	95.7637	9.5036	-8.345
4.762	64.77	95.7540	9.5027	-8.316
4.770	64.86	95.7443	9.5017	-8.288
4.778	64.94	95.7347	9.5008	-8.260
4.787	65.03	95.7250	9.4998	-8.232
4.795	65.11	95.7154	9.4989	-8.204
4.803	65.20	95.7058	9.4979	-8.176
4.812	65.28	95.6962	9.4969	-8.148
4.820	65.37	95.6866	9.4960	-8.120
4.828	65.45	95.6770	9.4950	-8.093
4.837	65.54	95.6674	9.4941	-8.065
4.845	65.62	95.6578	9.4931	-8.037
4.853	65.71	95.6482	9.4922	-8.009
4.862	65.79	95.6387	9.4912	-7.982
4.870	65.88	95.6291	9.4903	-7.953
4.878	65.96	95.6196	9.4893	-7.925
4.887	66.05	95.6101	9.4884	-7.897
4.895	66.13	95.6006	9.4875	-7.868
4.903	66.22	95.5911	9.4865	-7.840
4.912	66.30	95.5816	9.4856	-7.811
4.920	66.39	95.5721	9.4846	-7.782
4.928	66.47	95.5627	9.4837	-7.754
4.937	66.56	95.5532	9.4828	-7.725
4.945	66.64	95.5438	9.4818	-7.695
4.953	66.73	95.5344	9.4809	-7.667
4.962	66.81	95.5250	9.4800	-7.638
4.970	66.90	95.5156	9.4790	-7.608
4.978	66.98	95.5062	9.4781	-7.580
4.987	67.07	95.4969	9.4772	-7.551
4.995	67.16	95.4875	9.4762	-7.521
5.003	67.24	95.4782	9.4753	-7.492
